ItemCertificado,Parcela,MovimentoId,TipoMovimento,EventoId,Identificador
600018955334200515,5,7E3B0000-BD3C-6045-2AED-08DBCECFB2FF,Emissao,7E3B0000-BD3C-6045-6338-08DBCECFB2FB,E00E0100-BD3C-6045-A962-08DBCECE6075
600018955332200524,5,7E3B0000-BD3C-6045-79E1-08DBCECFB306,Emissao,7E3B0000-BD3C-6045-A22B-08DBCECFB300,E00E0000-BD3C-6045-A962-08DBCECE6075
600018955335200508,5,7E3B0000-BD3C-6045-E215-08DBCECFB311,Emissao,7E3B0000-BD3C-6045-21DC-08DBCECFB308,E00E0200-BD3C-6045-A962-08DBCECE6075
600016993340200561,10,559B0000-4836-0022-9B81-08DBE2324A09,Baixa,559B0000-4836-0022-2DA8-08DBE23249EC,580D1D00-BD3C-6045-7459-08DBDA70B8CF
600018955334200507,5,7E3B0000-BD3C-6045-DE44-08DBCECFB308,Emissao,7E3B0000-BD3C-6045-6338-08DBCECFB2FB,E00E0100-BD3C-6045-A962-08DBCECE6075
600018955334200507,5,559B0000-4836-0022-061C-08DBE23249DC,Baixa,559B0000-4836-0022-D151-08DBE23249BE,CC4E0100-BD3C-6045-42E1-08DBD5C12B72
600018955333200507,5,7E3B0000-BD3C-6045-BFE7-08DBCECFB321,Emissao,7E3B0000-BD3C-6045-250A-08DBCECFB318,E00E0300-BD3C-6045-A962-08DBCECE6075
600018955333200507,5,7E3B0000-BD3C-6045-225A-08DBE2322F49,Baixa,7E3B0000-BD3C-6045-7B7E-08DBE2322F39,CC4E0300-BD3C-6045-42E1-08DBD5C12B72
600018955332203727,5,7E3B0000-BD3C-6045-B8EF-08DBCECFB30A,Emissao,7E3B0000-BD3C-6045-A22B-08DBCECFB300,E00E0000-BD3C-6045-A962-08DBCECE6075
600018955332203727,5,559B0000-4836-0022-705D-08DBE23249DA,Baixa,559B0000-4836-0022-E1E2-08DBE23249BE,CC4E0000-BD3C-6045-42E1-08DBD5C12B72
600018955333200508,5,7E3B0000-BD3C-6045-AD8B-08DBCECFB31D,Emissao,7E3B0000-BD3C-6045-250A-08DBCECFB318,E00E0300-BD3C-6045-A962-08DBCECE6075
600018955333200508,5,7E3B0000-BD3C-6045-2C89-08DBE2322F46,Baixa,7E3B0000-BD3C-6045-7B7E-08DBE2322F39,CC4E0300-BD3C-6045-42E1-08DBD5C12B72
600016993444200548,10,7E3B0000-BD3C-6045-EB6C-08DBE2322F8A,Baixa,7E3B0000-BD3C-6045-171F-08DBE2322F64,580D1900-BD3C-6045-B872-08DBDA70B8C1
600016994021200575,10,559B0000-4836-0022-0BAB-08DBE23249EB,Baixa,559B0000-4836-0022-513E-08DBE23249D4,580D1100-BD3C-6045-8922-08DBDA70B8C5
600011233985200443,22,7E3B0000-BD3C-6045-7916-08DBD6766904,Emissao,7E3B0000-BD3C-6045-2E9B-08DBD6766902,7C300600-BD3C-6045-74A7-08DBD6305D9E
600011233985200443,22,7E3B0000-BD3C-6045-BE3F-08DBD76E4ACD,Reemissao,7E3B0000-BD3C-6045-6382-08DBD76E49A3,7C302700-BD3C-6045-4C32-08DBD63061F4
600016994301200575,10,559B0000-4836-0022-8CD4-08DBE2324A09,Baixa,559B0000-4836-0022-E49A-08DBE23249D3,580D1400-BD3C-6045-AB15-08DBDA70B8BE
600016994133200548,10,559B0000-4836-0022-781A-08DBE2324A23,Baixa,559B0000-4836-0022-FF1D-08DBE23249F5,580D1400-BD3C-6045-6710-08DBDA70B8CC
600013027201200447,18,7E3B0000-BD3C-6045-2257-08DBD6766709,Emissao,7E3B0000-BD3C-6045-0962-08DBD67666FC,7C301E00-BD3C-6045-FD75-08DBD6305D9F
600013027201200447,18,7E3B0000-BD3C-6045-CC67-08DBD76E477C,Reemissao,7E3B0000-BD3C-6045-2A78-08DBD76E4625,7C301200-BD3C-6045-95EA-08DBD63061F6
600018955334200524,5,7E3B0000-BD3C-6045-16BC-08DBCECFB302,Emissao,7E3B0000-BD3C-6045-6338-08DBCECFB2FB,E00E0100-BD3C-6045-A962-08DBCECE6075
600018955334200524,5,559B0000-4836-0022-B8D2-08DBE23249CC,Baixa,559B0000-4836-0022-D151-08DBE23249BE,CC4E0100-BD3C-6045-42E1-08DBD5C12B72
600016994028200560,10,559B0000-4836-0022-72C1-08DBE2324A17,Baixa,559B0000-4836-0022-9E78-08DBE23249EE,580D1200-BD3C-6045-A3C1-08DBDA70B8CB
600018955333200522,5,7E3B0000-BD3C-6045-4EBD-08DBCECFB31A,Emissao,7E3B0000-BD3C-6045-250A-08DBCECFB318,E00E0300-BD3C-6045-A962-08DBCECE6075
600018955333200522,5,7E3B0000-BD3C-6045-C12B-08DBE2322F3D,Baixa,7E3B0000-BD3C-6045-7B7E-08DBE2322F39,CC4E0300-BD3C-6045-42E1-08DBD5C12B72
600016994147200562,10,7E3B0000-BD3C-6045-0590-08DBE2322F81,Baixa,7E3B0000-BD3C-6045-7BC9-08DBE2322F5A,580D1B00-BD3C-6045-0FB8-08DBDA70B8C7
600016994021200562,10,559B0000-4836-0022-B6BB-08DBE2324A16,Baixa,559B0000-4836-0022-513E-08DBE23249D4,580D1100-BD3C-6045-8922-08DBDA70B8C5
600016993797200549,10,559B0000-4836-0022-2627-08DBE2324A17,Baixa,559B0000-4836-0022-AE5E-08DBE23249EA,580D0F00-BD3C-6045-FAFD-08DBDA70B8D0
600011234044200446,22,7E3B0000-BD3C-6045-BDF3-08DBD67667E5,Emissao,7E3B0000-BD3C-6045-F985-08DBD67667B2,7C300C00-BD3C-6045-FD75-08DBD6305D9F
600011234044200446,22,7E3B0000-BD3C-6045-FAB4-08DBD76E4759,Reemissao,7E3B0000-BD3C-6045-474B-08DBD76E4711,7C301E00-BD3C-6045-596A-08DBD63061F7
600018955334200509,5,7E3B0000-BD3C-6045-A279-08DBCECFB304,Emissao,7E3B0000-BD3C-6045-6338-08DBCECFB2FB,E00E0100-BD3C-6045-A962-08DBCECE6075
600018955334200509,5,559B0000-4836-0022-46DD-08DBE23249CF,Baixa,559B0000-4836-0022-D151-08DBE23249BE,CC4E0100-BD3C-6045-42E1-08DBD5C12B72
600011169522204560,23,7E3B0000-BD3C-6045-50A8-08DBCED3FABB,Emissao,7E3B0000-BD3C-6045-EE39-08DBCED3F92A,E00E1200-BD3C-6045-129B-08DBCED26C84
600017660250200457,8,559B0000-4836-0022-E064-08DBE23249C7,Baixa,559B0000-4836-0022-3B43-08DBE23249BF,300E1400-BD3C-6045-A9C2-08DBD42BE8DA
600009843566200444,26,7E3B0000-BD3C-6045-46B5-08DBD76DDCBF,CancelamentoParcela,7E3B0000-BD3C-6045-311B-08DBD76DDC48,CC4E0E00-BD3C-6045-5BF4-08DBD55A8DD0
600009843566200444,26,7E3B0000-BD3C-6045-70B8-08DBD76E7986,Reemissao,7E3B0000-BD3C-6045-1C10-08DBD76E77F6,CC4E0E00-BD3C-6045-66DF-08DBD55CDB6A
600016993966200576,10,7E3B0000-BD3C-6045-2199-08DBE2322FA0,Baixa,7E3B0000-BD3C-6045-2786-08DBE2322F6D,580D0300-BD3C-6045-D324-08DBDA70B8C7
600009844294200442,26,7E3B0000-BD3C-6045-5ACB-08DBD76E608E,Reemissao,7E3B0000-BD3C-6045-8BBC-08DBD76E5FAE,CC4E0D00-BD3C-6045-2140-08DBD55CDB95
600016994028200562,10,559B0000-4836-0022-A68C-08DBE2324A1A,Baixa,559B0000-4836-0022-9E78-08DBE23249EE,580D1200-BD3C-6045-A3C1-08DBDA70B8CB
600016994021200548,10,7E3B0000-BD3C-6045-46AE-08DBD4D570EE,Emissao,7E3B0000-BD3C-6045-0034-08DBD4D570E8,14210D00-BD3C-6045-1400-08DBCF564B1A
600016994021200548,10,559B0000-4836-0022-34AB-08DBE2324A20,Baixa,559B0000-4836-0022-513E-08DBE23249D4,580D1100-BD3C-6045-8922-08DBDA70B8C5
600009844912200446,26,7E3B0000-BD3C-6045-20B0-08DBD5CDB058,Reemissao,7E3B0000-BD3C-6045-0533-08DBD5CDAFB8,10470100-BD3C-6045-CACD-08DBD19C9A71
600011233790200443,22,7E3B0000-BD3C-6045-B899-08DBD76E4EC1,Reemissao,7E3B0000-BD3C-6045-4A7C-08DBD76E4EA2,7C300C00-BD3C-6045-03F7-08DBD63061F2
600018955332200508,5,7E3B0000-BD3C-6045-57AD-08DBCECFB309,Emissao,7E3B0000-BD3C-6045-A22B-08DBCECFB300,E00E0000-BD3C-6045-A962-08DBCECE6075
600018955332200508,5,559B0000-4836-0022-BD4C-08DBE23249D7,Baixa,559B0000-4836-0022-E1E2-08DBE23249BE,CC4E0000-BD3C-6045-42E1-08DBD5C12B72
600011233790200446,22,7E3B0000-BD3C-6045-C95F-08DBD67661FD,Emissao,7E3B0000-BD3C-6045-3F44-08DBD67661F4,7C300A00-BD3C-6045-6917-08DBD6305D9B
600011233790200446,22,7E3B0000-BD3C-6045-1736-08DBD76E4F0A,Reemissao,7E3B0000-BD3C-6045-4A7C-08DBD76E4EA2,7C300C00-BD3C-6045-03F7-08DBD63061F2
112080575255310401,5,41C80000-3A89-000D-ABD9-08DBAB1E2891,Emissao,41C80000-3A89-000D-3F74-08DBAB1E2890,AD8C2B18-C966-435A-8EEE-3DE8366D2D14
600009844912200445,26,7E3B0000-BD3C-6045-D45D-08DBD5CDB0DE,Reemissao,7E3B0000-BD3C-6045-0533-08DBD5CDAFB8,10470100-BD3C-6045-CACD-08DBD19C9A71
600009844912200445,26,7E3B0000-BD3C-6045-FABF-08DBD76E7CC0,Reemissao,7E3B0000-BD3C-6045-346C-08DBD76E7AF8,CC4E1700-BD3C-6045-98F3-08DBD55CDBB0
600016993797200559,10,559B0000-4836-0022-9D9A-08DBE23249FC,Baixa,559B0000-4836-0022-AE5E-08DBE23249EA,580D0F00-BD3C-6045-FAFD-08DBDA70B8D0
600016993444200549,10,7E3B0000-BD3C-6045-704E-08DBE2322FA2,Baixa,7E3B0000-BD3C-6045-171F-08DBE2322F64,580D1900-BD3C-6045-B872-08DBDA70B8C1
600018955335203727,5,7E3B0000-BD3C-6045-57A8-08DBCECFB313,Emissao,7E3B0000-BD3C-6045-21DC-08DBCECFB308,E00E0200-BD3C-6045-A962-08DBCECE6075
600018955335203727,5,7E3B0000-BD3C-6045-9EE0-08DBE2322F53,Baixa,7E3B0000-BD3C-6045-C316-08DBE2322F39,CC4E0200-BD3C-6045-42E1-08DBD5C12B72
112080616255410411,5,41C80000-3A89-000D-92C8-08DBAB1E2E1C,Emissao,41C80000-3A89-000D-6A6C-08DBAB1E2E1B,71C714A4-E31B-4D9A-A72D-9F59383E698A
600018955335200524,5,7E3B0000-BD3C-6045-CE81-08DBCECFB30C,Emissao,7E3B0000-BD3C-6045-21DC-08DBCECFB308,E00E0200-BD3C-6045-A962-08DBCECE6075
600018955335200524,5,7E3B0000-BD3C-6045-CFF6-08DBE2322F3F,Baixa,7E3B0000-BD3C-6045-C316-08DBE2322F39,CC4E0200-BD3C-6045-42E1-08DBD5C12B72
600009844734200447,26,7E3B0000-BD3C-6045-A569-08DBD5CDAEA8,Reemissao,7E3B0000-BD3C-6045-CD08-08DBD5CDACEC,10471500-BD3C-6045-077A-08DBD19C9A71
600009844734200447,26,7E3B0000-BD3C-6045-0B85-08DBD5E91852,Reemissao,7E3B0000-BD3C-6045-DCFF-08DBD5E916F0,300E0500-BD3C-6045-C492-08DBD4223FC2
600009844734200447,26,7E3B0000-BD3C-6045-63ED-08DBD76E029D,CancelamentoParcela,7E3B0000-BD3C-6045-EEC7-08DBD76DFF82,CC4E0A00-BD3C-6045-E6E4-08DBD55A8DFE
600009844912200459,26,7E3B0000-BD3C-6045-ED56-08DBD5CDB00C,Reemissao,7E3B0000-BD3C-6045-0533-08DBD5CDAFB8,10470100-BD3C-6045-CACD-08DBD19C9A71
600009844912200459,26,7E3B0000-BD3C-6045-6C52-08DBD5E91929,Reemissao,7E3B0000-BD3C-6045-97E6-08DBD5E91903,300E0300-BD3C-6045-D1DE-08DBD4223FC5
600009844912200459,26,7E3B0000-BD3C-6045-6CAF-08DBD76E03D8,CancelamentoParcela,7E3B0000-BD3C-6045-FFCA-08DBD76E0365,CC4E1000-BD3C-6045-881F-08DBD55A8E06
600009844912200459,26,7E3B0000-BD3C-6045-AB0B-08DBD76E7B9E,Reemissao,7E3B0000-BD3C-6045-346C-08DBD76E7AF8,CC4E1700-BD3C-6045-98F3-08DBD55CDBB0
600009844912200459,26,7E3B0000-BD3C-6045-DF1B-08DBE12F720B,Baixa,7E3B0000-BD3C-6045-A8C3-08DBE12F7190,580D1B00-BD3C-6045-7747-08DBE0C382FA
600011169522200444,23,7E3B0000-BD3C-6045-3943-08DBCED3F94A,Emissao,7E3B0000-BD3C-6045-EE39-08DBCED3F92A,E00E1200-BD3C-6045-129B-08DBCED26C84
600011234012200444,22,7E3B0000-BD3C-6045-47A3-08DBD67667F1,Emissao,7E3B0000-BD3C-6045-D6B0-08DBD67667EF,7C301900-BD3C-6045-3B04-08DBD6305D9F
600011234012200444,22,7E3B0000-BD3C-6045-C553-08DBD76E468C,Reemissao,7E3B0000-BD3C-6045-9FF2-08DBD76E451F,7C300500-BD3C-6045-596A-08DBD63061F7
600012426860200550,18,7E3B0000-BD3C-6045-B83D-08DBE21A4867,Baixa,7E3B0000-BD3C-6045-80B0-08DBE21A485F,41C80000-3A89-000D-2F9E-08DBC4798A19
600012426860200550,18,7E3B0000-BD3C-6045-B9C8-08DBE21A4867,CancelamentoParcela,7E3B0000-BD3C-6045-80B0-08DBE21A485F,41C80000-3A89-000D-2F9E-08DBC4798A19
600012426860200550,18,7E3B0000-BD3C-6045-B9DC-08DBE21A4867,Reemissao,7E3B0000-BD3C-6045-80B0-08DBE21A485F,41C80000-3A89-000D-2F9E-08DBC4798A19
600011169522200445,23,7E3B0000-BD3C-6045-64BD-08DBCED3FA36,Emissao,7E3B0000-BD3C-6045-EE39-08DBCED3F92A,E00E1200-BD3C-6045-129B-08DBCED26C84
600011169522200445,23,7E3B0000-BD3C-6045-A3E2-08DBD7698BDD,CancelamentoParcela,7E3B0000-BD3C-6045-44A3-08DBD7698A90,540C1200-4836-0022-CD36-08DBD683F345
600011169522200445,23,7E3B0000-BD3C-6045-3790-08DBD7765DF9,Reemissao,7E3B0000-BD3C-6045-5933-08DBD7765DCE,540C1200-4836-0022-7C26-08DBD6E291C0
600016994301200576,10,559B0000-4836-0022-F9E1-08DBE2324A29,Baixa,559B0000-4836-0022-E49A-08DBE23249D3,580D1400-BD3C-6045-AB15-08DBDA70B8BE
600016993444200562,10,7E3B0000-BD3C-6045-44C9-08DBE2322F6A,Baixa,7E3B0000-BD3C-6045-171F-08DBE2322F64,580D1900-BD3C-6045-B872-08DBDA70B8C1
600009844734200442,26,7E3B0000-BD3C-6045-9589-08DBD2249CA6,Reemissao,7E3B0000-BD3C-6045-C209-08DBD2249466,E00E0E00-BD3C-6045-4C31-08DBCBFF8DDB
600009844734200442,26,7E3B0000-BD3C-6045-6B85-08DBD5CDAE4C,Reemissao,7E3B0000-BD3C-6045-CD08-08DBD5CDACEC,10471500-BD3C-6045-077A-08DBD19C9A71
600009844734200442,26,7E3B0000-BD3C-6045-5A92-08DBD5CDDAFE,CancelamentoParcela,7E3B0000-BD3C-6045-272C-08DBD5CDDACC,300E2000-BD3C-6045-A76A-08DBD4201B3A
600009844734200442,26,7E3B0000-BD3C-6045-8D2A-08DBD5E91831,Reemissao,7E3B0000-BD3C-6045-DCFF-08DBD5E916F0,300E0500-BD3C-6045-C492-08DBD4223FC2
600009844734200442,26,7E3B0000-BD3C-6045-6171-08DBD76E0273,CancelamentoParcela,7E3B0000-BD3C-6045-EEC7-08DBD76DFF82,CC4E0A00-BD3C-6045-E6E4-08DBD55A8DFE
600009844734200442,26,7E3B0000-BD3C-6045-4271-08DBD76E72B8,Reemissao,7E3B0000-BD3C-6045-33D4-08DBD76E7046,CC4E0F00-BD3C-6045-8B87-08DBD55CDBAD
112080584255410411,5,41C80000-3A89-000D-D16C-08DBAB1E2BF3,Emissao,41C80000-3A89-000D-834B-08DBAB1E2BF2,F553EF54-BCE4-43A2-8071-AFE8FBBCFB6F
600016993982200576,10,7E3B0000-BD3C-6045-76E4-08DBD4D5540E,Emissao,7E3B0000-BD3C-6045-0DD6-08DBD4D5538B,14210F00-BD3C-6045-5092-08DBCF564B19
600009843566200442,26,7E3B0000-BD3C-6045-218F-08DBD0E98CF3,Emissao,7E3B0000-BD3C-6045-BC98-08DBD0E98CE7,F8329300-BD3C-6045-7D03-08DBCA7240E8
600009843566200442,26,7E3B0000-BD3C-6045-97C6-08DBD5CD5A99,Reemissao,7E3B0000-BD3C-6045-60F8-08DBD5CD57BF,10470A00-BD3C-6045-ECD5-08DBD19C9A6A
600009843566200442,26,7E3B0000-BD3C-6045-3D57-08DBD5CDB09B,CancelamentoParcela,7E3B0000-BD3C-6045-D4F4-08DBD5CDB029,300E1200-BD3C-6045-EBED-08DBD4201B2C
600009843566200442,26,7E3B0000-BD3C-6045-34D7-08DBD5E8F7F3,Reemissao,7E3B0000-BD3C-6045-18C8-08DBD5E8F783,300E2100-BD3C-6045-381A-08DBD4223FB1
600009843566200442,26,7E3B0000-BD3C-6045-8199-08DBD76DDCC2,CancelamentoParcela,7E3B0000-BD3C-6045-311B-08DBD76DDC48,CC4E0E00-BD3C-6045-5BF4-08DBD55A8DD0
600009843566200442,26,7E3B0000-BD3C-6045-C342-08DBD76E799F,Reemissao,7E3B0000-BD3C-6045-1C10-08DBD76E77F6,CC4E0E00-BD3C-6045-66DF-08DBD55CDB6A
600017660250200444,8,559B0000-4836-0022-C30D-08DBE23249CA,Baixa,559B0000-4836-0022-3B43-08DBE23249BF,300E1400-BD3C-6045-A9C2-08DBD42BE8DA
600016993444200559,10,7E3B0000-BD3C-6045-AB63-08DBD4D371FA,Emissao,7E3B0000-BD3C-6045-5AC3-08DBD4D371F7,14210200-BD3C-6045-1B8D-08DBCF564B0D
600016993444200559,10,7E3B0000-BD3C-6045-E138-08DBE2322F8C,Baixa,7E3B0000-BD3C-6045-171F-08DBE2322F64,580D1900-BD3C-6045-B872-08DBDA70B8C1
600011169522200458,23,7E3B0000-BD3C-6045-D87C-08DBCED3F92E,Emissao,7E3B0000-BD3C-6045-EE39-08DBCED3F92A,E00E1200-BD3C-6045-129B-08DBCED26C84
600011169522200458,23,7E3B0000-BD3C-6045-ACE5-08DBD7698B36,CancelamentoParcela,7E3B0000-BD3C-6045-44A3-08DBD7698A90,540C1200-4836-0022-CD36-08DBD683F345
600011169522200458,23,7E3B0000-BD3C-6045-F800-08DBD7765DEF,Reemissao,7E3B0000-BD3C-6045-5933-08DBD7765DCE,540C1200-4836-0022-7C26-08DBD6E291C0
600011169522200458,23,559B0000-4836-0022-0526-08DBE06EEA98,Baixa,559B0000-4836-0022-189F-08DBE06EEA80,580D0400-BD3C-6045-31D6-08DBDFF857A8
600016994301200549,10,559B0000-4836-0022-A735-08DBE2324A0C,Baixa,559B0000-4836-0022-E49A-08DBE23249D3,580D1400-BD3C-6045-AB15-08DBDA70B8BE
600019804309200444,3,559B0000-4836-0022-B551-08DBE21A61FF,Baixa,559B0000-4836-0022-4F73-08DBE21A61E0,41C80000-3A89-000D-F2A4-08DBC47A3FCE
600016993444200561,10,7E3B0000-BD3C-6045-F427-08DBD4D371FD,Emissao,7E3B0000-BD3C-6045-5AC3-08DBD4D371F7,14210200-BD3C-6045-1B8D-08DBCF564B0D
600016993444200561,10,7E3B0000-BD3C-6045-22A4-08DBE2322F6C,Baixa,7E3B0000-BD3C-6045-171F-08DBE2322F64,580D1900-BD3C-6045-B872-08DBDA70B8C1
600016993407200549,10,7E3B0000-BD3C-6045-0BBD-08DBD4D34FD5,Emissao,7E3B0000-BD3C-6045-8E53-08DBD4D34FC7,14211E00-BD3C-6045-94E1-08DBCF564B0B
600009843567200443,26,7E3B0000-BD3C-6045-80E7-08DBD0E98C88,Emissao,7E3B0000-BD3C-6045-D8CC-08DBD0E98C7B,F8329200-BD3C-6045-7D03-08DBCA7240E8
600009843567200443,26,7E3B0000-BD3C-6045-D044-08DBD22459BA,Reemissao,7E3B0000-BD3C-6045-E866-08DBD22458C3,E00E1000-BD3C-6045-AD0C-08DBCBFF8DB6
600009843567200443,26,7E3B0000-BD3C-6045-8092-08DBD40B2963,CancelamentoParcela,7E3B0000-BD3C-6045-0F73-08DBD40B290B,E00E2200-BD3C-6045-50CD-08DBCBFF7D29
600009843567200443,26,7E3B0000-BD3C-6045-9AAC-08DBD5CD6065,Reemissao,7E3B0000-BD3C-6045-9590-08DBD5CD605B,10470200-BD3C-6045-7388-08DBD19C9A6C
600009843567200443,26,7E3B0000-BD3C-6045-0069-08DBD5CDB8AC,CancelamentoParcela,7E3B0000-BD3C-6045-2374-08DBD5CDB75F,300E1100-BD3C-6045-EBED-08DBD4201B2C
600009843567200443,26,7E3B0000-BD3C-6045-6567-08DBD5E8F7F3,Reemissao,7E3B0000-BD3C-6045-A11B-08DBD5E8F783,300E2000-BD3C-6045-381A-08DBD4223FB1
600009843567200443,26,7E3B0000-BD3C-6045-0462-08DBD76DDD2D,CancelamentoParcela,7E3B0000-BD3C-6045-7419-08DBD76DDCD7,CC4E0D00-BD3C-6045-5BF4-08DBD55A8DD0
600009843567200443,26,7E3B0000-BD3C-6045-D5FE-08DBD76E7865,Reemissao,7E3B0000-BD3C-6045-4E19-08DBD76E7822,CC4E0D00-BD3C-6045-66DF-08DBD55CDB6A
600009843567200443,26,7E3B0000-BD3C-6045-8774-08DBE12F5933,Baixa,7E3B0000-BD3C-6045-6436-08DBE12F583F,580D1300-BD3C-6045-EA86-08DBE0C382E8
600016993797200560,10,559B0000-4836-0022-9AE9-08DBE2324A29,Baixa,559B0000-4836-0022-AE5E-08DBE23249EA,580D0F00-BD3C-6045-FAFD-08DBDA70B8D0
600019804309200443,3,559B0000-4836-0022-A1DF-08DBE21A6201,Baixa,559B0000-4836-0022-4F73-08DBE21A61E0,41C80000-3A89-000D-F2A4-08DBC47A3FCE
600016994028200548,10,7E3B0000-BD3C-6045-DF7B-08DBD4D578AD,Emissao,7E3B0000-BD3C-6045-4A9E-08DBD4D5788A,14210100-BD3C-6045-D747-08DBCF564B1A
600016994028200548,10,559B0000-4836-0022-BEF3-08DBE2324A0A,Baixa,559B0000-4836-0022-9E78-08DBE23249EE,580D1200-BD3C-6045-A3C1-08DBDA70B8CB
600016993982200561,10,7E3B0000-BD3C-6045-DAC3-08DBD4D553E0,Emissao,7E3B0000-BD3C-6045-0DD6-08DBD4D5538B,14210F00-BD3C-6045-5092-08DBCF564B19
600011234012200442,22,7E3B0000-BD3C-6045-4373-08DBD676680D,Emissao,7E3B0000-BD3C-6045-D6B0-08DBD67667EF,7C301900-BD3C-6045-3B04-08DBD6305D9F
600011234012200442,22,7E3B0000-BD3C-6045-97AA-08DBD76E46C0,Reemissao,7E3B0000-BD3C-6045-9FF2-08DBD76E451F,7C300500-BD3C-6045-596A-08DBD63061F7
600011234012200443,22,7E3B0000-BD3C-6045-C20A-08DBD67667F2,Emissao,7E3B0000-BD3C-6045-D6B0-08DBD67667EF,7C301900-BD3C-6045-3B04-08DBD6305D9F
600011234012200443,22,7E3B0000-BD3C-6045-F738-08DBD76E468E,Reemissao,7E3B0000-BD3C-6045-9FF2-08DBD76E451F,7C300500-BD3C-6045-596A-08DBD63061F7
600011234012200443,22,559B0000-4836-0022-6C09-08DBE6AF519A,Baixa,559B0000-4836-0022-0DDE-08DBE6AF5142,B03C0400-4836-0022-3649-08DBE5766AC9
600009843566200458,26,7E3B0000-BD3C-6045-F494-08DBD0E98CE9,Emissao,7E3B0000-BD3C-6045-BC98-08DBD0E98CE7,F8329300-BD3C-6045-7D03-08DBCA7240E8
600009843566200458,26,7E3B0000-BD3C-6045-A046-08DBD18EA8B8,CancelamentoParcela,7E3B0000-BD3C-6045-D767-08DBD18EA680,FC1E0700-BD3C-6045-97B3-08DBD17DACED
600009843566200458,26,7E3B0000-BD3C-6045-093B-08DBD2245A24,Reemissao,7E3B0000-BD3C-6045-33AA-08DBD2245868,E00E1100-BD3C-6045-AD0C-08DBCBFF8DB6
600009843566200458,26,7E3B0000-BD3C-6045-6370-08DBD40B293B,CancelamentoParcela,7E3B0000-BD3C-6045-23D0-08DBD40B28F0,E00E2300-BD3C-6045-50CD-08DBCBFF7D29
600009843566200458,26,7E3B0000-BD3C-6045-9801-08DBD5CD582E,Reemissao,7E3B0000-BD3C-6045-60F8-08DBD5CD57BF,10470A00-BD3C-6045-ECD5-08DBD19C9A6A
600009843566200458,26,7E3B0000-BD3C-6045-9935-08DBD5CDB02C,CancelamentoParcela,7E3B0000-BD3C-6045-D4F4-08DBD5CDB029,300E1200-BD3C-6045-EBED-08DBD4201B2C
600009843566200458,26,7E3B0000-BD3C-6045-2A4A-08DBD5E8F7AD,Reemissao,7E3B0000-BD3C-6045-18C8-08DBD5E8F783,300E2100-BD3C-6045-381A-08DBD4223FB1
600009843566200458,26,7E3B0000-BD3C-6045-CB26-08DBD76DDC69,CancelamentoParcela,7E3B0000-BD3C-6045-311B-08DBD76DDC48,CC4E0E00-BD3C-6045-5BF4-08DBD55A8DD0
600009843566200458,26,7E3B0000-BD3C-6045-B208-08DBD76E786E,Reemissao,7E3B0000-BD3C-6045-1C10-08DBD76E77F6,CC4E0E00-BD3C-6045-66DF-08DBD55CDB6A
600009843566200458,26,7E3B0000-BD3C-6045-940A-08DBE12F58DA,Baixa,7E3B0000-BD3C-6045-46EC-08DBE12F5886,580D1400-BD3C-6045-EA86-08DBE0C382E8
600016993340200576,10,559B0000-4836-0022-F9ED-08DBE2324A1E,Baixa,559B0000-4836-0022-2DA8-08DBE23249EC,580D1D00-BD3C-6045-7459-08DBDA70B8CF
600016993444200560,10,7E3B0000-BD3C-6045-7D8A-08DBD4D371FC,Emissao,7E3B0000-BD3C-6045-5AC3-08DBD4D371F7,14210200-BD3C-6045-1B8D-08DBCF564B0D
600016993444200560,10,7E3B0000-BD3C-6045-6C66-08DBE2322F68,Baixa,7E3B0000-BD3C-6045-171F-08DBE2322F64,580D1900-BD3C-6045-B872-08DBDA70B8C1
600009843662200444,26,7E3B0000-BD3C-6045-9E3B-08DBD22453A6,Reemissao,7E3B0000-BD3C-6045-B9C4-08DBD2245357,E00E0600-BD3C-6045-339B-08DBCBFF8DB8
600009843662200444,26,7E3B0000-BD3C-6045-8F72-08DBD40B29A3,CancelamentoParcela,7E3B0000-BD3C-6045-AA59-08DBD40B2992,E00E0E00-BD3C-6045-D798-08DBCBFF7D2A
600009843662200444,26,7E3B0000-BD3C-6045-B12F-08DBD5CD61F6,Reemissao,7E3B0000-BD3C-6045-2278-08DBD5CD61ED,10470D00-BD3C-6045-7388-08DBD19C9A6C
600009843662200444,26,7E3B0000-BD3C-6045-D387-08DBD5CDB3EA,CancelamentoParcela,7E3B0000-BD3C-6045-A68C-08DBD5CDB37C,300E0600-BD3C-6045-7217-08DBD4201B2E
600009843662200444,26,7E3B0000-BD3C-6045-C007-08DBD5E8FD4E,Reemissao,7E3B0000-BD3C-6045-9D9D-08DBD5E8FB9A,300E1000-BD3C-6045-BECB-08DBD4223FB2
600009843662200444,26,7E3B0000-BD3C-6045-45FF-08DBD76DD87D,CancelamentoParcela,7E3B0000-BD3C-6045-940C-08DBD76DD7FF,CC4E0300-BD3C-6045-C07F-08DBD55A8DD8
600009843662200444,26,7E3B0000-BD3C-6045-8139-08DBD76E6193,Reemissao,7E3B0000-BD3C-6045-9661-08DBD76E5FA8,CC4E0600-BD3C-6045-B0D6-08DBD55CDB6C
